path,sentence
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_ApronS_121_75MHz_20210418_075050.wav,well there's marchall on it's way and  in Zurich it is handled like this all the time but it's any second with you 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_Ground_121_905MHz_20210414_041339.wav, Echo One Charlie go ahead Echo One Charlie cleared to Madrid runway three two ready three november climb five thousand feet  squawk three zero zero two 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_Tower_118_1MHz_20210412_144335.wav,Fraction One Zero Three Mike wind one four zero degrees four knots runway two eight cleared for takeoff 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_Tower_118_1MHz_20210412_150237.wav,tower hello again Air Portugal Niner Two Six approaching  right two eight kilo Air Portugal Niner Two Six at kilo cross runway two eight then contact the apron one two one decimal seven five five 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_Tower_118_1MHz_20210412_151208.wav,Bravo Kilo Hotel Romeo Tower  grutzli  say again taxiway kilo cross runway two eight and contact apron one two one decimal seven five five 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_Tower_118_1MHz_20210412_155616.wav,Zurich tower Legend One Two Zero Two good afternoon established ILS one four Legend One Two Zero Two tower hello wind one six zero degrees four knots runway one four cleared to land vacate at own discretion cleared to land runway one four and vacate at own discretion Legend One Two Zero Two 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_Tower_118_1MHz_20210412_160024.wav,Legend One Two Zero Two hello again on juliett approaching runway two eight Legend One Two Zero Two tower hello again cross runway two eight one juliett connect apron one two one decimal seven five five good bye 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_Tower_118_1MHz_20210412_161248.wav,Swiss Two Zero Six Seven contact apron one two one decimal eight five five one two one decimal eight five five Swiss Two Zero Six Seven 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_Tower_118_1MHz_20210412_161648.wav,Finnair Five Delta Lima vacated own discretion wind one four zero degrees five knots runway one four cleared to land 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_Tower_118_1MHz_20210412_163642.wav,Air Nostrum Seven Eight Juliett Mike direct hello wind one eight zero degrees four knots runway one four cleared to land cleared to land one four Air Nostrum Seven Eight Juliett Mike 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_Tower_118_1MHz_20210412_163754.wav,Sunexpress Three wind one six zero degrees four knots runway two eight cleared for takeoff 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_Tower_118_1MHz_20210412_191440.wav,Jump Run Eight Zero Two climb to flight level one five zero 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_Tower_118_1MHz_20210412_194406.wav,Fraction Two Five Zero Foxtrot descend flight level nine zero 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_Tower_118_1MHz_20210412_205041.wav,Swiss Ambulance Six One wind zero three zero degrees four knots runway three two cleared takeoff hi three two cleared takeoff Swiss Ambulance Six One 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_Tower_118_1MHz_20210413_040538.wav,Swiss Two Eight Nine the wind three two zero degrees three knots runway one four you are cleared to land 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_Tower_118_1MHz_20210413_053020.wav,tower  guten morgen  Air Canada Seven Two One Six heavy with you we're established six miles one four Air Canada Seven Two One Six tower good morning wind three five zero degrees three knots runway one four cleared to land 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_Tower_118_1MHz_20210413_053348.wav,Air Canada Seven Two One Six when did you see the lights 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_Tower_118_1MHz_20210413_080112.wav,wind check for runway one four three four degrees two knots 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_Tower_118_1MHz_20210413_105440.wav,Swiss Two Zero Four Kilo departure bye departure good bye Swiss Two Zero Four Kilo 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_Tower_118_1MHz_20210413_151347.wav,Delta India Victor contact apron one two one decimal seven five five  tschuss  
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_Tower_118_1MHz_20210413_152740.wav,Swiss One Eight line up and wait runway one zero line up and wait runway one zero Swiss One Eight 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_Tower_118_1MHz_20210413_204447.wav,Swiss Niner Two identified climb to flight level one two zero and report passing altitude 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_Tower_118_1MHz_20210414_055559.wav,Singapore Three Four Six contact apron one two one decimal eight five five 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_Tower_118_1MHz_20210414_055758.wav,Singapore Three Four Six contact apron one two one decimal seven five five bye bye 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_Tower_118_1MHz_20210414_064101.wav,Foxtrot Sierra Foxtrot Five Eight Four Papa tower hello again actually hold position shortly 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_Tower_118_1MHz_20210414_064502.wav,Oscar Charlie Kilo contact departure one two five decimal niner five five good bye one two five niner five five Oskar Papa Charlie Kilo 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_Tower_118_1MHz_20210414_071700.wav,Hotel Sierra Kilo  wind zero three zero degrees one one knots runway two cleared takeoff 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_Tower_118_1MHz_20210414_080622.wav,Foxtrot Lima hello again taxiway juliett cross runway two eight contact apron one two one decimal seven five five good day taxiway juliett cross runway two eight after crossing one two one seven five five Turkish Six Foxtrot Lima thank you 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_Tower_118_1MHz_20210414_080802.wav,United One Three Five tower hello behind Lufthansa line up runway two eight behind United One Three Five behind Lufthansa line up runway 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_Tower_118_1MHz_20210414_081018.wav,United One Three Five wind zero three zero degrees one zero knots runway two eight cleared takeoff 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_Tower_118_1MHz_20210414_083710.wav,Tower  guten morgen  Swiss One Nine Seven heavy RNP one four established Swiss One Nine Seven Tower guten morgen wind zero eight zero degrees one two knots gusting one nine runway one four cleared to land vacate hotel two 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_Tower_118_1MHz_20210414_084612.wav,ready to touchdown  (-er) Four Seven on juliett Sunturk Niner Four Seven tower taxiway Juliett cross runway two eight contact apron one two one decimal seven five five bye 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_Tower_118_1MHz_20210414_085414.wav,Oscar Echo India Tango Hotel tower on taxiway kilo cross runway two eight contact apron one two one decimal seven five five bye bye 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_Tower_118_1MHz_20210414_085600.wav,Air Nostrum Eight Zero Quebec Yankee tower hello wind zero seven zero degrees right zero nine runway one four cleared to land 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_Tower_118_1MHz_20210414_085908.wav,Zurrich tower hello then Arrow Jet Six Zero One on foxtrot Arrow Jet Six Zero One tower on Foxtrot cross runway one zero contact apron one two one decimal seven five five sorry on Foxtrot cross runway one zero one two one seven five Alitalia five seven two  
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_Tower_118_1MHz_20210414_085932.wav,Air Nostrum Eight Zero Quebec Yankee  contact apron one two one decimal eight five five 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_Tower_118_1MHz_20210414_092731.wav,Delta Hotel Golf wind zero five zero degrees one two knots gusting one seven runway one four cleared to land cleared to land runway one four Delta Hotel Golf 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_Tower_118_1MHz_20210414_095149.wav,Hotel India Victor Whiskey three thousand five hundred feet Hotel India Victor  danke  
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_Tower_118_1MHz_20210414_101140.wav,Alitalia Five Seven One zero seven zero three one two knots runway one zero cleared to takeoff 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_Tower_118_1MHz_20210414_101150.wav,Hotel Delta Lima contact apron one two one decimal eight five five 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_Tower_118_1MHz_20210414_112229.wav,two hundred Turkish Six Three Two Nine wind zero seven zero degrees one three gusting two zero knots runway one 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_Tower_118_1MHz_20210414_112539.wav,Qatari Zero Two Mike on taxiway juliett cross runway one zero contact apron one two one decimal seven five five good bye 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_Tower_118_1MHz_20210414_112558.wav,Air Portugal Nine Three One Charlie contact departure good bye departure bye Air Portugal Nine Three One Charlie thank you 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_Tower_118_1MHz_20210414_112740.wav,Royalair Maroc Three Five Two contact apron one two one decimal eight five five good bye one two one decimal eight five five good bye Royalair Maroc Three Five Two 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_Tower_118_1MHz_20210414_123120.wav,Hotel India Victor after whiskey two join wide right base runway one zero number one 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_Tower_118_1MHz_20210414_125040.wav,Royalair Maroc Three Five Two Zurich tower good afternoon line up runway one zero report ready 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_Tower_118_1MHz_20210414_133203.wav,Emirates Eight Eight wind zero four zero three is niner knots runway one zero cleared for takeoff cleared for takeoff one zero Emirates Eight Eight 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_Tower_118_1MHz_20210414_135448.wav,Hotel Hotel X-ray  vacacated at zero and to the right and contact apron one two one decimal seven five five bye bye 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_Tower_118_1MHz_20210414_140139.wav,Hotel Whiskey Whiskey affirm vacate next right into taxi way hotel two and contact apron one two one decimal eight five five 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_Tower_118_1MHz_20210414_142643.wav,Swiss Two One Eight Romeo can we vacate via  hotel  two Swiss Two One Eight Romeo  affirm vacated as convenient 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_Tower_118_1MHz_20210414_144013.wav,Tango Kilo Alpha wind zero four zero degrees one zero knots on the one zero cleared for takeoff 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_Tower_118_1MHz_20210414_153107.wav,Swiss Air Force Five Two One tower grutzi and runway three four and taxi left via lima holding point runway one zero 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_Tower_118_1MHz_20210414_153211.wav,Vista Jet Four Nine Two no landing vacated own discretion 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_Tower_118_1MHz_20210414_160105.wav,Hotel Yankee Hotel wind zero four zero degrees one one knots runway one zero cleared to land runway one zero cleared to land Hotel Yankee Hotel 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_Tower_118_1MHz_20210414_161146.wav,Hotel Bravo Charlie Lima Hotel via echo line up and wait runway one zero 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_Tower_118_1MHz_20210414_162532.wav,Air Nostrum Seven Eight Juliett Mike zero two zero degrees one three  
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_Tower_118_1MHz_20210414_173215.wav,Hotel Lima Hotel  wind zero one zero degrees one zero knots runway one zero cleared to land 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_Tower_118_1MHz_20210414_180614.wav,Hotel Four Six Five tower hello line up runway one zero 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_Tower_118_1MHz_20210416_130649.wav,Hotel Bravo Papa Hotel Delta unknown VFR traffic without altitude indications twelve o'clock two miles crossing left to right 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_Tower_118_1MHz_20210416_133803.wav,Hotel Bravo Sierra Delta Foxtrot Tower hello line up runway one zero 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_Tower_118_1MHz_20210416_174125.wav,hello Air Nostrum Eight Seven Whiskey Bravo Zurich tower line up runway one zero 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_Tower_118_1MHz_20210418_101741.wav,Swiss Three Three Two behind challenger   line up to eight behind 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_Tower_118_1MHz_20210418_102439.wav,Hotel Bravo Yankee Juliett Golf good afternoon behind you lining up PG Twenty Four line up runway two eight behind 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_Tower_118_1MHz_20210418_131615.wav,Hotel Bravo Victor roger after whiskey one proceed direct Sierra vilco Hotel Bravo Victor 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_Tower_118_1MHz_20210418_155559.wav,hallo Bravo Whiskey Zulu Papa tower hello into control zone route  echo  clearence limit  echo  two 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_Tower_118_1MHz_20210422_110047.wav,Rega One in case you still with me you may leave the frequency 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_Tower_118_1MHz_20210424_064001.wav,Hotel Uniform Uniform  contact departure and schone_tag departure  Hotel Uniform Uniform schone_tag 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_Tower_118_1MHz_20210424_080552.wav,Zurich tower Hotel Bravo Papa Oscar Echo Hotel Bravo Papa Oscar Echo Zurich tower go ahead 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_Tower_118_1MHz_20210424_081042.wav,Hotel Oscar Echo the second traffic is now to overhead whiskey one oposite 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_Tower_118_1MHz_20210424_092648.wav,Hotel Delta Charlie your're at the CTR frequency change approved bye bye 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LSZH_ZURICH_Tower_118_1MHz_20210424_160722.wav,Sierra Papa Foxtrot Bravo Alpha tower hello hold position i'll call you back 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LZIB_STEFANIK_Approach_120_9MHz_20210426_202558.wav,november one alpha would be more affordable Eurotrans One Three Juliett thank you 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LZIB_STEFANIK_Approach_120_9MHz_20210426_203133.wav,right so then yeah Tovka one kilo would be much better Eurotrans  One Three Juliett thank you Eurotrans One Three Juliett roger so recleared via Tovka one kilo departure of runway three one initial climb five thousand feet recleared at Tovka one kilo departure runway three initial climb five thousand feet and request push and start Eurotrans One Three Juliett Eurotrans One Three Juliett push and start approved facing foxtrot and squawk four four zero three 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LZIB_STEFANIK_Approach_120_9MHz_20210428_092625.wav,Time Air Three Niner Seven Foxtrot call me on tower frequency please roger 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LZIB_STEFANIK_Tower_118_3MHz_20210423_120826.wav,Slovak Airforce  Seven Four Four Five frequency change approved  dopočutia pekný let  
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LZIB_STEFANIK_Tower_118_3MHz_20210424_151420.wav, dobré popoludnie  Stefanik tower Bair Niner Four One ILS three one Bair Nine Four One Stefanik tower  pekné popoludnie  wind three one zero degrees eight knots variable between two seven zero and three three zero degrees runway three one cleared to land  runway three one cleared to land Bair Niner Four One 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LZIB_STEFANIK_Tower_118_3MHz_20210425_120446.wav,taxi holding point three one via Foxtrot cross runway zero four Slovak Government Zero Zero Four 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LZIB_STEFANIK_Tower_118_3MHz_20210425_122209.wav,Stefanik tower  ahoj  Topjet Two Zero Two established final track RNP three one Topjet Two Zero Two Stefanik tower  dobrý deň  wind three one zero degrees two one knots runway three one clear to land runway three one cleared to land Topjet Two Zero Two 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LZIB_STEFANIK_Tower_118_3MHz_20210425_130418.wav,QNH one zero  one eight  after keep the proceeding to victor 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LZIB_STEFANIK_Tower_118_3MHz_20210426_132814.wav,stefanik tower Top Jet Four Zero One  dobrý deň  apron charlie in front of the hangar ready for startup cleared destination Ostrava  lima on board QNH one zero one seven 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LZIB_STEFANIK_Tower_118_3MHz_20210426_203652.wav,holding point runway three one via foxtrot and cross runway zero four Eurotrans Two One correction One Three Juliett thank you 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LZIB_STEFANIK_Tower_118_3MHz_20210427_143012.wav,stefanik tower Oscar Mike Charlie India Alpha request yes go ahead 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LZIB_STEFANIK_Tower_118_3MHz_20210427_143155.wav,stefanik tower Oscar Mike Charlie India Alpha final runway one three Oscar Mike Charlie India Alpha Oscar Mike Charlie India Alpha runway one three cleared to land wind one three zero degrees eight knots 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LZIB_STEFANIK_Tower_118_3MHz_20210427_162200.wav,Bair Seven One Two taxi via delta line up runway zero four via delta line up zero four Bair Seven One Two 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LZIB_STEFANIK_Tower_118_3MHz_20210427_163922.wav,looking out for a traffic Oscar Mike Kilo Lima Lima roger just traffic is on your eleven o'clock one mile 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LZIB_STEFANIK_Tower_118_3MHz_20210428_203205.wav,startup push back approved position to Foxtrot squawk four four zero seven Eurotrans One Three Juliett 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LZIB_STEFANIK_Tower_118_3MHz_20210429_075711.wav,Stefanik tower Slovak Government Zero Zero Four  dobré ráno  Slovak Government Zero Zero Four Stefanik tower  dobré ráno  our stand information lima one zero zero seven ready for startup clearance destination Kosice Slovak Government Zero Zero Four information Mike time five seven QNH one zero zero eight cleared to Kosice from runway one three via Nitra one yankee departure initially climb altitude five thousand feet startup approved squawk six seven four six 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LZIB_STEFANIK_Tower_118_3MHz_20210429_202823.wav,Eurotrans One Three Juliett startup approved own discretion startup own discretion Eurotrans One Three Juliett 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LZIB_STEFANIK_Tower_118_3MHz_20210429_203102.wav,two zero three six thanks for your help  one three juliett start and push and start call you for taxi roger squawk four four zero four 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LZIB_STEFANIK_Tower_118_3MHz_20210430_000651.wav,Eurotrans Five Three Three Five approaching fox one six ready for departure 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LZIB_STEFANIK_Tower_118_3MHz_20210430_104342.wav,Stefanik tower good day Austrian One Four One One ILS three one 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LZIB_STEFANIK_Tower_118_3MHz_20210430_150028.wav,roger position start approved position five Foxtrot and squawk four four two three for Wizzair Six Two Seven Six 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LZIB_STEFANIK_Tower_118_3MHz_20210430_151209.wav,Stefanik tower  dobrý deň  Burg Six Nine Two Lima stop established runway three one six point five DME Air Hamburg Six Niner Two Lima Stefanik tower  dobrý deň  wind two two zero degrees five knots variable between one seven zero and two three zero degrees maximum one zero minimum three  runway three one cleared to land 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LZIB_STEFANIK_Tower_118_3MHz_20210430_155946.wav,Oscar Kilo Alpha Golf Lima squad four six seven four six six seven four six 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LZIB_STEFANIK_Tower_118_3MHz_20210430_181207.wav,Oscar Golf Echo roger descend to traffic altitude one thousand five hundred feet start descending one thousand five hundred feet altitude Oscar Mike Alpha Golf Echo 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LZIB_STEFANIK_Tower_118_3MHz_20210430_181535.wav,Oscar Golf Echo continue to final runway two two traffic is just now before shortly before landing 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LZIB_STEFANIK_Tower_118_3MHz_20210430_203034.wav,push and start approved on position three Foxtrot on squawk four four zero two Eurotrans One Three Juliett 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LZIB_STEFANIK_Tower_118_3MHz_20210430_203041.wav,One Three Juliett correction position two foxtrot two foxtrot Eurotrans One Three Juliett 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LZIB_STEFANIK_Tower_118_3MHz_20210502_141218.wav,Stefanik tower  pekné popoludnie  Tatra Six One Three establish ILS three one Tatra Six One Three  dobré popoludnie  Stefanik tower runway three one cleared to land wind three zero zero degrees one niner knots maximum three three knots runway  three one clear to land Tatra Six One Three  and after landing vacate via delta after landing via delta Six One Three 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LZIB_STEFANIK_Tower_118_3MHz_20210503_131815.wav,Delta Bravo Bravo line up runway three one report ready for departure Delta Bravo Bravo lining up runway three one we are ready for departure roger 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LZIB_STEFANIK_Tower_118_3MHz_20210503_202731.wav,Stefanik tower Oscar Mike Echo Lima Echo altitude six thousand feet and descending to two thousand feet  we would be at about Victor in  fourty seconds and  requesting approach information information quebec QNH one zero two zero 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LZIB_STEFANIK_Tower_118_3MHz_20210503_203710.wav,Oscar Mike Echo Lima Echo taxi between anchors via foxtrot taxi between anchors via foxtrot Oscar Mike Echo Lima Echo 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LZIB_STEFANIK_Tower_118_3MHz_20210503_204845.wav,Eurotrans One Three Juliett taxi to holding point runway zero four via alpha delta alpha delta holding point zero four Eurotrans One Three Juliett 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LZIB_STEFANIK_Tower_118_3MHz_20210504_120242.wav,Hotel(-tel) Six Zero Three taxi to holding point runway one three via delta foxtrot 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LZIB_STEFANIK_Tower_118_3MHz_20210504_205033.wav,Eurotrans One Three Juliett request push and start good evening Eurotrans One Three Juliett startup and push back approved position to Foxtrot squawk four four two five  squawk four four two five and start and push pre- approved position foxtrot(fox-) two foxtrot 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LZIB_STEFANIK_Tower_118_3MHz_20210505_073328.wav,Dark Blue Five Four Romeo Stefanik tower  dobré ráno  runway three one cleared to land wind zero eight zero degrees six knots right three one cleared to land Dark Blue Five Four Romeo 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LZIB_STEFANIK_Tower_118_3MHz_20210505_093242.wav,Stefanik tower  dobrý deň  Elite Jet Eight Zero One crossing two right base runway one three 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LZIB_STEFANIK_Tower_118_3MHz_20210505_120635.wav,November Four Niner X-ray Lima taxi via delta line up zero four report ready via delta line up zero four call you when ready November Four Niner X-ray Lima 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LZIB_STEFANIK_Tower_118_3MHz_20210505_121412.wav,Elite Jet Two Zero One and via foxtrot line up three one report ready 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LZIB_STEFANIK_Tower_118_3MHz_20210505_145115.wav,Topjet Four Zero Two via delta foxtrot ten three three delta foxtrot ten three three Topjet Four Zero Two 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LZIB_STEFANIK_Tower_118_3MHz_20210505_173822.wav,cleared to land runway three one and please say again the wind two eight zero degrees one one knots maximum one eight minimum six knots 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LZIB_STEFANIK_Tower_118_3MHz_20210505_224858.wav,runway three one cleared to land we copied Topjet  Seven Zero Four 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/LZIB_STEFANIK_Tower_118_3MHz_20210505_225241.wav,Elite Jet Seven Zero Four taxi via Delta to apron Charlie 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/YSSY_SYDNEY_Tower_120_5MHz_20210427_042838.wav,runway one six right cleared to land pass  Seven    Six    Seven 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/YSSY_SYDNEY_Tower_120_5MHz_20210427_063034.wav,turning air cross nine twenty three heavy contract nine twenty three heavy Sydney tower good day 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/YSSY_SYDNEY_Tower_120_5MHz_20210427_090118.wav,Sydney tower good evening Singapore Seventy Two Ninety Eight is one six right 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/YSSY_SYDNEY_Tower_120_5MHz_20210427_202441.wav,tower American Seven Three Heavy ten miles three voilà hello American Seven Three Heavy Sydney tower good morning 
/home/datascience/atco2-data/ATCO2-ASRdataset-v1_beta/DATA/YSSY_SYDNEY_Tower_120_5MHz_20210428_013626.wav,Tower good day Jetstar seven sixty three Jetstar seven sixty three Sydney Tower(to-) 
